交易所,行业代码,股票代码,公司简称,新版一级行业,新版二级行业,新版三级行业
A股,640301,688528.SH,秦川物联,机械设备,通用设备,仪器仪表
A股,640301,300371.SZ,汇中股份,机械设备,通用设备,仪器仪表
A股,640301,300417.SZ,南华仪器,机械设备,通用设备,仪器仪表
A股,640301,300515.SZ,三德科技,机械设备,通用设备,仪器仪表
A股,640301,300354.SZ,东华测试,机械设备,通用设备,仪器仪表
A股,640301,002767.SZ,先锋电子,机械设备,通用设备,仪器仪表
A股,640301,002849.SZ,威星智能,机械设备,通用设备,仪器仪表
A股,640301,300370.SZ,ST安控,机械设备,通用设备,仪器仪表
A股,640301,300557.SZ,理工光科,机械设备,通用设备,仪器仪表
A股,640301,300553.SZ,集智股份,机械设备,通用设备,仪器仪表
A股,640301,301006.SZ,迈拓股份,机械设备,通用设备,仪器仪表
A股,640301,605056.SH,咸亨国际,机械设备,通用设备,仪器仪表
A股,640301,688768.SH,容知日新,机械设备,通用设备,仪器仪表
A股,640105,002158.SZ,汉钟精机,机械设备,通用设备,制冷空调设备
A股,640105,603187.SH,海容冷链,机械设备,通用设备,制冷空调设备
A股,640105,603277.SH,银都股份,机械设备,通用设备,制冷空调设备
A股,640105,600481.SH,双良节能,机械设备,通用设备,制冷空调设备
A股,640105,000811.SZ,冰轮环境,机械设备,通用设备,制冷空调设备
A股,640105,002639.SZ,雪人股份,机械设备,通用设备,制冷空调设备
A股,640105,000530.SZ,冰山冷热,机械设备,通用设备,制冷空调设备
A股,640105,603912.SH,佳力图,机械设备,通用设备,制冷空调设备
A股,640105,002686.SZ,亿利达,机械设备,通用设备,制冷空调设备
A股,640105,603339.SH,四方科技,机械设备,通用设备,制冷空调设备
A股,640105,300990.SZ,同飞股份,机械设备,通用设备,制冷空调设备
A股,640105,301018.SZ,申菱环境,机械设备,通用设备,制冷空调设备
A股,640206,603337.SH,杰克股份,机械设备,专用设备,纺织服装设备
A股,640206,600545.SH,卓郎智能,机械设备,专用设备,纺织服装设备
A股,640206,300307.SZ,慈星股份,机械设备,专用设备,纺织服装设备
A股,640206,003036.SZ,泰坦股份,机械设备,专用设备,纺织服装设备
A股,640206,600843.SH,上工申贝,机械设备,专用设备,纺织服装设备
A股,640206,603095.SH,越剑智能,机械设备,专用设备,纺织服装设备
A股,640206,600232.SH,金鹰股份,机械设备,专用设备,纺织服装设备
A股,640206,600302.SH,标准股份,机械设备,专用设备,纺织服装设备
A股,640206,002021.SZ,ST中捷,机械设备,专用设备,纺织服装设备
A股,640206,688789.SH,宏华数科,机械设备,专用设备,纺织服装设备
A股,640204,600835.SH,上海机电,机械设备,专用设备,楼宇设备
A股,640204,002960.SZ,青鸟消防,机械设备,专用设备,楼宇设备
A股,640204,002367.SZ,康力电梯,机械设备,专用设备,楼宇设备
A股,640204,600894.SH,广日股份,机械设备,专用设备,楼宇设备
A股,640204,300931.SZ,通用电梯,机械设备,专用设备,楼宇设备
A股,640204,002689.SZ,远大智能,机械设备,专用设备,楼宇设备
A股,640204,002796.SZ,世嘉科技,机械设备,专用设备,楼宇设备
A股,640204,603488.SH,展鹏科技,机械设备,专用设备,楼宇设备
A股,640204,300669.SZ,沪宁股份,机械设备,专用设备,楼宇设备
A股,640204,603321.SH,梅轮电梯,机械设备,专用设备,楼宇设备
A股,640204,002774.SZ,快意电梯,机械设备,专用设备,楼宇设备
A股,640204,603356.SH,华菱精工,机械设备,专用设备,楼宇设备
A股,640204,605286.SH,同力日升,机械设备,专用设备,楼宇设备
A股,640203,002353.SZ,杰瑞股份,机械设备,专用设备,能源及重型设备
A股,640203,601399.SH,国机重装,机械设备,专用设备,能源及重型设备
A股,640203,601106.SH,中国一重,机械设备,专用设备,能源及重型设备
A股,640203,601717.SH,郑煤机,机械设备,专用设备,能源及重型设备
A股,640203,600320.SH,振华重工,机械设备,专用设备,能源及重型设备
A股,640203,601608.SH,中信重工,机械设备,专用设备,能源及重型设备
A股,640203,600582.SH,天地科技,机械设备,专用设备,能源及重型设备
A股,640203,603698.SH,航天工程,机械设备,专用设备,能源及重型设备
A股,640203,002651.SZ,利君股份,机械设备,专用设备,能源及重型设备
A股,640203,600169.SH,太原重工,机械设备,专用设备,能源及重型设备
A股,640203,002204.SZ,大连重工,机械设备,专用设备,能源及重型设备
A股,640203,002730.SZ,电光科技,机械设备,专用设备,能源及重型设备
A股,640203,300480.SZ,光力科技,机械设备,专用设备,能源及重型设备
A股,640203,002490.SZ,山东墨龙,机械设备,专用设备,能源及重型设备
A股,640203,002483.SZ,润邦股份,机械设备,专用设备,能源及重型设备
A股,640203,300099.SZ,精准信息,机械设备,专用设备,能源及重型设备
A股,640203,603169.SH,兰石重装,机械设备,专用设备,能源及重型设备
A股,640203,300837.SZ,浙矿股份,机械设备,专用设备,能源及重型设备
A股,640203,603012.SH,创力集团,机械设备,专用设备,能源及重型设备
A股,640203,002526.SZ,山东矿机,机械设备,专用设备,能源及重型设备
A股,640203,002523.SZ,天桥起重,机械设备,专用设备,能源及重型设备
A股,640203,000852.SZ,石化机械,机械设备,专用设备,能源及重型设备
A股,640203,603966.SH,法兰泰克,机械设备,专用设备,能源及重型设备
A股,640203,688377.SH,迪威尔,机械设备,专用设备,能源及重型设备
A股,640203,002564.SZ,天沃科技,机械设备,专用设备,能源及重型设备
A股,640203,300865.SZ,大宏立,机械设备,专用设备,能源及重型设备
A股,640203,600262.SH,北方股份,机械设备,专用设备,能源及重型设备
A股,640203,002278.SZ,神开股份,机械设备,专用设备,能源及重型设备
A股,640203,002667.SZ,鞍重股份,机械设备,专用设备,能源及重型设备
A股,640203,601798.SH,蓝科高新,机械设备,专用设备,能源及重型设备
A股,640203,600560.SH,金自天正,机械设备,专用设备,能源及重型设备
A股,640203,603800.SH,道森股份,机械设备,专用设备,能源及重型设备
A股,640203,603036.SH,如通股份,机械设备,专用设备,能源及重型设备
A股,640203,300084.SZ,海默科技,机械设备,专用设备,能源及重型设备
A股,640203,300275.SZ,梅安森,机械设备,专用设备,能源及重型设备
A股,640203,002691.SZ,冀凯股份,机械设备,专用设备,能源及重型设备
A股,640203,002535.SZ,ST林重,机械设备,专用设备,能源及重型设备
A股,640203,300950.SZ,德固特,机械设备,专用设备,能源及重型设备
A股,640203,688633.SH,星球石墨,机械设备,专用设备,能源及重型设备
A股,640203,601268.SH,*ST二重(退市),机械设备,专用设备,能源及重型设备
A股,640207,601038.SH,一拖股份,机械设备,专用设备,农用机械
A股,640207,603789.SH,星光农机,机械设备,专用设备,农用机械
A股,640207,002890.SZ,弘宇股份,机械设备,专用设备,农用机械
A股,640209,002690.SZ,美亚光电,机械设备,专用设备,其他专用设备
A股,640209,002430.SZ,杭氧股份,机械设备,专用设备,其他专用设备
A股,640209,600499.SH,科达制造,机械设备,专用设备,其他专用设备
A股,640209,002595.SZ,豪迈科技,机械设备,专用设备,其他专用设备
A股,640209,300151.SZ,昌红科技,机械设备,专用设备,其他专用设备
